drug_id	target_id	action
DB09130	P32119	unknown
DB09130	P30041	unknown
DB09130	P62937	unknown
DB09130	P11142	unknown
DB09130	P07900	unknown
DB09130	Q15185	unknown
DB09130	P31948	unknown
DB09130	Q96RE1	unknown
DB09130	P56537	unknown
DB09130	P60842	unknown
DB09130	P06744	unknown
DB09130	P00338	unknown
DB09130	P00558	unknown
DB09130	Q13748	unknown
DB09130	P07437	unknown
DB09130	P23528	unknown
DB09130	P31946	unknown
DB09130	P17174	unknown
DB09130	P48637	unknown
DB09130	P51858	unknown
DB09130	P50213	unknown
DB09130	O00299	unknown
DB09130	Q06323	unknown
DB09130	P30086	unknown
DB09130	P18669	unknown
DB09130	P43487	unknown
DB09130	O60701	unknown
DB09130	P61769	unknown
DB09130	O75880	unknown
DB09130	F7VJQ1	unknown
DB09130	P23415	unknown
DB09130	P42858	unknown
DB09130	Q96FI4	unknown
DB09130	Q969S2	unknown
DB09130	Q6MZM0	other
DB09130	P05121	unknown
DB09130	P29034	unknown
DB09130	P26447	unknown
DB09130	P37840	unknown
DB09130	P23560	other
DB09130	Q99497	unknown
DB09130	P10997	unknown
DB09130	Q9UHF0	unknown
DB09130	P04217	unknown
DB09130	P43652	unknown
DB09130	P01019	unknown
DB09130	P02765	unknown
DB09130	P02743	unknown
DB09130	P02647	unknown
DB09130	P02652	unknown
DB09130	P06727	unknown
DB09130	Q0VD83	unknown
DB09130	P02655	unknown
DB09130	P02656	unknown
